ver 1.0

*,type=SCRWIND_0000,NOWINDOW2,form,top,0&150,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,mid,0&554,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,bot,0&958,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00001_Center,0&148,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00002_Center,0&176,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00003_Center,0&204,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00004_Center,0&232,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00005_Center,0&260,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00006_Center,0&288,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00007_Center,0&316,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00008_Center,0&344,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00009_Center,0&372,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00010_Center,0&400,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00011_Center,0&428,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00012_Center,0&456,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00013_Center,0&484,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00014_Center,0&512,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00015_Center,0&540,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00016_Center,0&568,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00017_Center,0&596,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00018_Center,0&624,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00019_Center,0&652,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00020_Center,0&680,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00021_Center,0&708,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00022_Center,0&736,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00023_Center,0&764,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00024_Center,0&792,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00025_Center,0&820,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00026_Center,0&848,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00027_Center,0&876,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00028_Center,0&904,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00029_Center,0&932,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOWINDOW2,form,00030_Center,0&960,640&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,kind,NoTex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,text_col,0x00&0x00&0x00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,font,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,top,68&150,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,mid,68&554,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,bot,68&958,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,01_Right,68&148,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,02_Right,68&176,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,03_Right,68&204,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,04_Right,68&232,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,05_Right,68&260,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,06_Right,68&288,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,07_Right,68&316,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,08_Right,68&344,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,09_Right,68&372,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,10_Right,68&400,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,11_Right,68&428,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,12_Right,68&456,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,13_Right,68&484,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,14_Right,68&512,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,15_Right,68&540,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,16_Right,68&568,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,17_Right,68&596,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,18_Right,68&624,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,19_Right,68&652,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,20_Right,68&680,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,21_Right,68&708,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,22_Right,68&736,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,23_Right,68&764,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,24_Right,68&792,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,25_Right,68&820,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,26_Right,68&848,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,27_Right,68&876,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,28_Right,68&904,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,29_Right,68&932,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELB,form,30_Right,68&960,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,kind,NoTex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,text_col,0xff&0xff&0xff,shadow,0x00&0x00&0x00,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,font,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,top,68&150,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,mid,68&554,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,bot,68&958,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,01_Right,68&148,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,02_Right,68&176,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,03_Right,68&204,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,04_Right,68&232,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,05_Right,68&260,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,06_Right,68&288,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,07_Right,68&316,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,08_Right,68&344,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,09_Right,68&372,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,10_Right,68&400,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,11_Right,68&428,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,12_Right,68&456,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,13_Right,68&484,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,14_Right,68&512,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,15_Right,68&540,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,16_Right,68&568,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,17_Right,68&596,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,18_Right,68&624,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,19_Right,68&652,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,20_Right,68&680,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,21_Right,68&708,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,22_Right,68&736,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,23_Right,68&764,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,24_Right,68&792,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,25_Right,68&820,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,26_Right,68&848,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,27_Right,68&876,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,28_Right,68&904,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,29_Right,68&932,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,NOVELW,form,30_Right,68&960,504&0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,kind,Tex9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,path,image/ui/script/window/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_comer_lt.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_line_top.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_comer_rt.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_line_left.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_base.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_line_right.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_comer_lb.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_line_bottom.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,wnd,script_comer_rb.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,tail,script_word_1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,tail,script_word_2.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,tail_ofs,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,text_ofs,0&0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,text_col,0x36&0x25&0x19,shadow,0xff&0xff&0xff,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,font,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center20,40&570,560&60,1,top,280,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center18,68&570,504&60,1,top,252,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center16,96&570,448&60,1,top,224,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center14,124&570,392&60,1,top,196,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center12,152&570,336&60,1,top,168,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center10,180&570,280&60,1,top,140,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center8,208&570,224&60,1,top,112,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center6,236&570,168&60,1,top,84,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center4,264&570,112&60,1,top,56,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Center2,264&570,112&60,1,top,56,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left20,40&570,560&60,0,top,180,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left18,68&570,504&60,0,top,152,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left16,96&570,448&60,0,top,124,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left14,96&570,392&60,0,top,124,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left12,96&570,336&60,0,top,124,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left10,96&570,280&60,0,top,124,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left8,124&570,224&60,0,top,96,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left6,152&570,168&60,0,top,68,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left4,180&570,112&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left2,180&570,112&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right20,40&570,560&60,0,top,380,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right18,68&570,504&60,0,top,352,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right16,96&570,448&60,0,top,324,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right14,152&570,392&60,0,top,268,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right12,208&570,336&60,0,top,212,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right10,264&570,280&60,0,top,156,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right8,292&570,224&60,0,top,128,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right6,320&570,168&60,0,top,100,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right4,348&570,112&60,0,top,72,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right2,348&570,112&60,0,top,72,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple20,40&570,560&60,0,top,96,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple18,68&570,504&60,0,top,68,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple16,96&570,448&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple14,96&570,392&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple12,96&570,336&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple10,96&570,280&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple8,96&570,224&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple6,96&570,168&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple4,96&570,112&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Left_Triple2,96&570,112&60,0,top,40,1,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple20,40&570,560&60,0,top,464,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple18,68&570,504&60,0,top,436,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple16,96&570,448&60,0,top,408,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple14,152&570,392&60,0,top,352,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple12,208&570,336&60,0,top,296,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple10,264&570,280&60,0,top,240,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple8,320&570,224&60,0,top,184,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple6,376&570,168&60,0,top,128,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple4,432&570,112&60,0,top,72,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,BASIC,form,Right_Triple2,432&570,112&60,0,top,72,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,kind,Tex9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,path,image/ui/script/window/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,wnd,script_comer_lt.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,wnd,script_line_top.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,wnd,script_comer_rt.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,wnd,script_line_left.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=SCRWIND_0000,TWIN,wnd,script_base.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
