*,type=PARAM,id=23,param=-1,#
*,type=PARAM,id=1,param=nimune_sad:navi_chara80081_3.png,#
*,type=PARAM,id=1,param=nimune_shocked:navi_chara80081_4.png,#
*,type=PARAM,id=1,param=ilm_base:navi_chara80082.png,#
*,type=PARAM,id=1,param=bg1:dungeon_battle_81044.jpg,#
*,type=PARAM,id=2,param=bg1:0:0:1:0,#
*,type=PARAM,id=8,param=2:0&0&0,#
*,type=PARAM,id=33,param=bf020_map_nightwood.mp3,#
*,type=
*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=2,#
*,type=PARAM,id=8,param=0.5:255&0&0,#
*,type=PARAM,id=2,param=luina_base:-45:129:2:1,#
*,type=PARAM,id=2,param=luina_shocked:-45:-113:2:1,#
*,type=PARAM,id=39,param=Luina,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Aaaaaaaaaah!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Why?! Why am I here?! Just to suffer?!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=luina_base:1:0.5,#
*,type=PARAM,id=3,param=luina_shocked:1:0.5,#
*,type=PARAM,id=2,param=zael_base:-191:180:2:1,#
*,type=PARAM,id=2,param=zael_angry:-191:-82:2:1,#
*,type=PARAM,id=39,param=Zael,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Quiet, fool! You dare dishonor the generosity of our masters with your worthless howls?! How ungrateful!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zael_base:1:0.5,#
*,type=PARAM,id=3,param=zael_angry:1:0.5,#
*,type=PARAM,id=2,param=luina_base:-45:129:2:1,#
*,type=PARAM,id=2,param=luina_shocked:-45:-113:2:1,#
*,type=PARAM,id=39,param=Luina,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Please, let me die in peace!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=luina_base:1:0.5,#
*,type=PARAM,id=3,param=luina_shocked:1:0.5,#
*,type=PARAM,id=2,param=zael_base:-191:180:2:1,#
*,type=PARAM,id=2,param=zael_normal:-191:-82:2:1,#
*,type=PARAM,id=39,param=Zael,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Bah, so you have beaten us now. But what of it?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=We will still return, over and over again!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zael_base:1:0.5,#
*,type=PARAM,id=3,param=zael_normal:1:0.5,#
*,type=PARAM,id=2,param=luina_base:-45:129:2:1,#
*,type=PARAM,id=2,param=luina_shocked:-45:-113:2:1,#
*,type=PARAM,id=39,param=Luina,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=No, pleas-,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=luina_base:1:0.5,#
*,type=PARAM,id=3,param=luina_shocked:1:0.5,#
*,type=PARAM,id=2,param=zael_base:-191:180:2:1,#
*,type=PARAM,id=2,param=zael_angry:-191:-82:2:1,#
*,type=PARAM,id=39,param=Zael,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Silence, insolent whelp!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zael_base:1:0.5,#
*,type=PARAM,id=3,param=zael_angry:1:0.5,#
*,type=PARAM,id=2,param=gabriela_base:-84:130:2:1,#
*,type=PARAM,id=2,param=gabriela_normal:-84:-2:2:1,#
*,type=PARAM,id=39,param=Gabriela,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=I almost find your arguments amusing. Almost.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=gabriela_base:1:0.5,#
*,type=PARAM,id=3,param=gabriela_normal:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=We are wasting time.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=zael_base:-191:180:2:1,#
*,type=PARAM,id=2,param=zael_evil:-191:-82:2:1,#
*,type=PARAM,id=39,param=Zael,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Hahahahah-ghurk!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zael_base:1:0.5,#
*,type=PARAM,id=3,param=zael_evil:1:0.5,#
*,type=PARAM,id=2,param=luina_base:-45:129:2:1,#
*,type=PARAM,id=2,param=luina_sad:-45:-113:2:1,#
*,type=PARAM,id=39,param=Luina,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=M-Make it quick.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=luina_base:1:0.5,#
*,type=PARAM,id=3,param=luina_sad:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=As you wish.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PLAYWAIT,param=1,#
*,type=PARAM,id=2,param=gabriela_base:-84:130:2:1,#
*,type=PARAM,id=2,param=gabriela_normal:-84:-2:2:1,#
*,type=PARAM,id=39,param=Gabriela,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=That was much more than they deserved.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=gabriela_base:1:0.5,#
*,type=PARAM,id=3,param=gabriela_normal:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Perhaps.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=We need to regroup and take stock of our situation. Things are happening too fast fo-,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=faelan_base:-239:130:2:1,#
*,type=PARAM,id=2,param=faelan_shocked:-239:-87:2:1,#
*,type=PARAM,id=39,param=Faelan,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=D-Dead stick man!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=faelan_base:1:0.5,#
*,type=PARAM,id=3,param=faelan_shocked:1:0.5,#
*,type=PARAM,id=2,param=gabriela_base:-84:130:2:1,#
*,type=PARAM,id=2,param=gabriela_normal:-84:-2:2:1,#
*,type=PARAM,id=39,param=Gabriela,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Faelan, what is it?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=gabriela_base:1:0.5,#
*,type=PARAM,id=3,param=gabriela_normal:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=What's wrong?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=faelan_base:-239:130:2:1,#
*,type=PARAM,id=2,param=faelan_shocked:-239:-87:2:1,#
*,type=PARAM,id=39,param=Faelan,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=T-They're gone!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=faelan_base:1:0.5,#
*,type=PARAM,id=3,param=faelan_shocked:1:0.5,#
*,type=PARAM,id=2,param=gabriela_base:-84:130:2:1,#
*,type=PARAM,id=2,param=gabriela_normal:-84:-2:2:1,#
*,type=PARAM,id=39,param=Gabriela,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=What?!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=3,param=gabriela_base:1:0.5,#
*,type=PARAM,id=3,param=gabriela_normal:1:0.5,#
*,type=PLAYWAIT,param=1,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_hurt:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Ow...my head...,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=zelion_happy:-173:-107:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Um. Hi. Don't, uh, take it the wrong way...but I really like waking up like this.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_hurt:1:0.5,#
*,type=PARAM,id=3,param=zelion_happy:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_happy:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Mmm. Don't get used to it. I hear Astrid would be furious.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_happy:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_normal:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Ah, hehe, yeah. Uhm...yeah...,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=zelion_shocked:-173:-107:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Anyway...where are we?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_normal:1:0.5,#
*,type=PARAM,id=3,param=zelion_shocked:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_normal:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=That's a good question. I wouldn't recommend looking down.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_normal:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_shocked:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Loo-whooooooooooooooa!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=zelion_hurt:-173:-107:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Whoa! Whoa! Whoooooa!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=zelion_shocked:-173:-107:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=H-How high up are we?!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_hurt:1:0.5,#
*,type=PARAM,id=3,param=zelion_shocked:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_normal:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Easy there. Just sit back.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=adriesta_shocked:-68:-34:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Okay, not quite that way.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_normal:1:0.5,#
*,type=PARAM,id=3,param=adriesta_shocked:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_shocked:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=S-Sorry! Aheh, didn't...uhm...mean to...,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_shocked:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_normal:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=It's fine.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_normal:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_normal:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Uhm. Right. Uh...,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_normal:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_normal:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=We...haven't been properly introduced. I'm Adriesta.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_normal:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_normal:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=H-Hi! Hi. Ah. Uhm. I'm Zelion.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_normal:1:0.5,#
*,type=PARAM,id=2,param=adriesta_base:-68:133:2:1,#
*,type=PARAM,id=2,param=adriesta_happy:-68:-34:2:1,#
*,type=PARAM,id=39,param=Adriesta,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=I know. I might be your mother.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=adriesta_base:1:0.5,#
*,type=PARAM,id=3,param=adriesta_happy:1:0.5,#
*,type=PARAM,id=2,param=zelion_base:-173:120:2:1,#
*,type=PARAM,id=2,param=zelion_shocked:-173:-107:2:1,#
*,type=PARAM,id=39,param=Zelion,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=S-Say what?!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PLAYWAIT,param=0.5,#
*,type=PARAM,id=3,param=zelion_base:1:0.5,#
*,type=PARAM,id=3,param=zelion_shocked:1:0.5,#
*,type=PLAYWAIT,param=1,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Relax, Faelan. Breathe.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=ilm_base:34:-28:2:1,#
*,type=PARAM,id=39,param=Ilm al-akqat,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=I don't understand. I didn't see this coming.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=What did I miss? What else didn't I see?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=ilm_base:1:0.5,#
*,type=PARAM,id=2,param=faelan_base:-239:130:2:1,#
*,type=PARAM,id=2,param=faelan_shocked:-239:-87:2:1,#
*,type=PARAM,id=39,param=Faelan,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Pretty metal girl was word-fighting with weird sun-wind spirit. She was really worried!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Then sun-wind spirit tried to grab loud demon boy, but fire wood girl stopped it! Metal girl kept doing her hand twist thing too!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=faelan_base:1:0.5,#
*,type=PARAM,id=3,param=faelan_shocked:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Astrid didn't stop Raquiel...but why?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=gabriela_base:-84:130:2:1,#
*,type=PARAM,id=2,param=gabriela_normal:-84:-2:2:1,#
*,type=PARAM,id=39,param=Gabriela,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Because she didn't want to, Kielazar. She was confliced about it and thought she had no choice.,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=gabriela_base:1:0.5,#
*,type=PARAM,id=3,param=gabriela_normal:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=What happened next?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=faelan_base:-239:130:2:1,#
*,type=PARAM,id=2,param=faelan_shocked:-239:-87:2:1,#
*,type=PARAM,id=39,param=Faelan,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Sun-wind spirit said something to fire wood girl, then made a shiny hole in the air! ,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Then fire wood girl lifted demon boy and went through! I was going to stop them, but pretty metal girl was in my way!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=faelan_base:1:0.5,#
*,type=PARAM,id=3,param=faelan_shocked:1:0.5,#
*,type=PARAM,id=2,param=kielazar_base:-251:130:2:1,#
*,type=PARAM,id=2,param=kielazar_normal:-251:0:2:1,#
*,type=PARAM,id=39,param=Kielazar,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=What did she say?,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=3,param=kielazar_base:1:0.5,#
*,type=PARAM,id=3,param=kielazar_normal:1:0.5,#
*,type=PARAM,id=2,param=faelan_base:-239:130:2:1,#
*,type=PARAM,id=2,param=faelan_worried:-239:-87:2:1,#
*,type=PARAM,id=39,param=Faelan,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=She said "I'm going to make this right.",#*,type=MSGWAIT,#*,type=STOP,id=-1,#
*,type=PARAM,id=2,param=faelan_shocked:-239:-87:2:1,#
*,type=PARAM,id=15,param=0,#*,type=MSGDRAW,msg=Then she followed sun-wind spirit into the hole!,#*,type=MSGWAIT,#*,type=STOP,id=-1,#
